LSM6	YDR378C
RGA2	YDR379W
YDR379C-A	YDR379C-A
ARO10	YDR380W
YRA1	YDR381W
YDR381C-A	YDR381C-A
RPP2B	YDR382W
NKP1	YDR383C
ATO3	YDR384C
EFT2	YDR385W
MUS81	YDR386W
YDR387C	YDR387C
RVS167	YDR388W
SAC7	YDR389W
UBA2	YDR390C
YDR391C	YDR391C
SPT3	YDR392W
SHE9	YDR393W
RPT3	YDR394W
SXM1	YDR395W
NCB2	YDR397C
UTP5	YDR398W
HPT1	YDR399W
URH1	YDR400W
DIT2	YDR402C
DIT1	YDR403W
RPB7	YDR404C
MRP20	YDR405W
PDR15	YDR406W
TRS120	YDR407C
ADE8	YDR408C
SIZ1	YDR409W
STE14	YDR410C
DFM1	YDR411C
RRP17	YDR412W
ERD1	YDR414C
YDR415C	YDR415C
SYF1	YDR416W
RPL12B	YDR418W
RAD30	YDR419W
HKR1	YDR420W
ARO80	YDR421W
SIP1	YDR422C
CAD1	YDR423C
DYN2	YDR424C
SNX41	YDR425W
RPN9	YDR427W
BNA7	YDR428C
TIF35	YDR429C
CYM1	YDR430C
NPL3	YDR432W
GPI17	YDR434W
PPM1	YDR435C
PPZ2	YDR436W
GPI19	YDR437W
THI74	YDR438W
LRS4	YDR439W
DOT1	YDR440W
APT2	YDR441C
SSN2	YDR443C
YDR444W	YDR444W
ECM11	YDR446W
RPS17B	YDR447C
ADA2	YDR448W
UTP6	YDR449C
RPS18A	YDR450W
YHP1	YDR451C
PPN1	YDR452W
TSA2	YDR453C
GUK1	YDR454C
NHX1	YDR456W
TOM1	YDR457W
HEH2	YDR458C
PFA5	YDR459C
TFB3	YDR460W
MFA1	YDR461W
YDR461C-A	YDR461C-A
MRPL28	YDR462W
STP1	YDR463W
SPP41	YDR464W
RMT2	YDR465C
PKH3	YDR466W
TLG1	YDR468C
SDC1	YDR469W
UGO1	YDR470C
RPL27B	YDR471W
TRS31	YDR472W
PRP3	YDR473C
JIP4	YDR475C
YDR476C	YDR476C
SNF1	YDR477W
SNM1	YDR478W
PEX29	YDR479C
DIG2	YDR480W
PHO8	YDR481C
CWC21	YDR482C
KRE2	YDR483W
VPS52	YDR484W
VPS72	YDR485C
VPS60	YDR486C
RIB3	YDR487C
PAC11	YDR488C
SLD5	YDR489W
PKH1	YDR490C
IZH1	YDR492W
MZM1	YDR493W
RSM28	YDR494W
VPS3	YDR495C
PUF6	YDR496C
ITR1	YDR497C
SEC20	YDR498C
LCD1	YDR499W
RPL37B	YDR500C
PLM2	YDR501W
SAM2	YDR502C
LPP1	YDR503C
SPG3	YDR504C
PSP1	YDR505C
YDR506C	YDR506C
GIN4	YDR507C
GNP1	YDR508C
SMT3	YDR510W
ACN9	YDR511W
EMI1	YDR512C
GRX2	YDR513W
YDR514C	YDR514C
SLF1	YDR515W
EMI2	YDR516C
GRH1	YDR517W
EUG1	YDR518W
FPR2	YDR519W
URC2	YDR520C
SPS2	YDR522C
SPS1	YDR523C
AGE1	YDR524C
YDR524W-C	YDR524W-C
YDR524C-B	YDR524C-B
SNA2	YDR525W-A
RBA50	YDR527W
HLR1	YDR528W
QCR7	YDR529C
APA2	YDR530C
CAB1	YDR531W
KRE28	YDR532C
HSP31	YDR533C
FIT1	YDR534C
STL1	YDR536W
PAD1	YDR538W
FDC1	YDR539W
IRC4	YDR540C
YDR541C	YDR541C
PAU10	YDR542W
YRF1-1	YDR545W
YEL077C	YEL077C
YEL076C-A	YEL076C-A
YEL076C	YEL076C
YEL075C	YEL075C
YEL073C	YEL073C
RMD6	YEL072W
DLD3	YEL071W
DSF1	YEL070W
HXT13	YEL069C
YEL067C	YEL067C
HPA3	YEL066W
SIT1	YEL065W
AVT2	YEL064C
CAN1	YEL063C
NPR2	YEL062W
CIN8	YEL061C
PRB1	YEL060C
SOM1	YEL059C-A
PCM1	YEL058W
YEL057C	YEL057C
HAT2	YEL056W
POL5	YEL055C
RPL12A	YEL054C
MAK10	YEL053C
AFG1	YEL052W
VMA8	YEL051W
RML2	YEL050C
PAU2	YEL049W
TCA17	YEL048C
YEL047C	YEL047C
GLY1	YEL046C
IES6	YEL044W
YEL043W	YEL043W
GDA1	YEL042W
YEF1	YEL041W
UTR2	YEL040W
CYC7	YEL039C
UTR4	YEL038W
RAD23	YEL037C
ANP1	YEL036C
UTR5	YEL035C
HYP2	YEL034W
MTC7	YEL033W
MCM3	YEL032W
SPF1	YEL031W
ECM10	YEL030W
BUD16	YEL029C
VMA3	YEL027W
SNU13	YEL026W
YEL025C	YEL025C
RIP1	YEL024W
YEL023C	YEL023C
GEA2	YEL022W
URA3	YEL021W
TIM9	YEL020W-A
YEL020C	YEL020C
MMS21	YEL019C
EAF5	YEL018W
PMP2	YEL017C-A
GTT3	YEL017W
NPP2	YEL016C
EDC3	YEL015W
VAC8	YEL013W
UBC8	YEL012W
GLC3	YEL011W
GCN4	YEL009C
YEL007W	YEL007W
YEA6	YEL006W
VAB2	YEL005C
YEA4	YEL004W
GIM4	YEL003W
WBP1	YEL002C
IRC22	YEL001C
MNN1	YER001W
NOP16	YER002W
PMI40	YER003C
FMP52	YER004W
YND1	YER005W
NUG1	YER006W
PAC2	YER007W
TMA20	YER007C-A
SEC3	YER008C
NTF2	YER009W
YER010C	YER010C
TIR1	YER011W
PRE1	YER012W
PRP22	YER013W
HEM14	YER014W
BUD25	YER014C-A
FAA2	YER015W
BIM1	YER016W
AFG3	YER017C
SPC25	YER018C
ISC1	YER019W
SBH2	YER019C-A
GPA2	YER020W
RPN3	YER021W
SRB4	YER022W
PRO3	YER023W
YAT2	YER024W
GCD11	YER025W
CHO1	YER026C
GAL83	YER027C
MIG3	YER028C
SMB1	YER029C
CHZ1	YER030W
YPT31	YER031C
FIR1	YER032W
ZRG8	YER033C
YER034W	YER034W
EDC2	YER035W
ARB1	YER036C
PHM8	YER037W
KRE29	YER038C
HVG1	YER039C
YER039C-A	YER039C-A
GLN3	YER040W
YEN1	YER041W
MXR1	YER042W
SAH1	YER043C
ERG28	YER044C
MEI4	YER044C-A
ACA1	YER045C
SPO73	YER046W
SAP1	YER047C
CAJ1	YER048C
ISD11	YER048W-A
TPA1	YER049W
RSM18	YER050C
JHD1	YER051W
HOM3	YER052C
PIC2	YER053C
YER053C-A	YER053C-A
GIP2	YER054C
HIS1	YER055C
FCY2	YER056C
RPL34A	YER056C-A
HMF1	YER057C
PET117	YER058W
PCL6	YER059W
FCY21	YER060W
FCY22	YER060W-A
CEM1	YER061C
HOR2	YER062C
THO1	YER063W
YER064C	YER064C
ICL1	YER065C
RRT13	YER066W
RGI1	YER067W
MOT2	YER068W
ARG5%2C6	YER069W
RNR1	YER070W
YER071C	YER071C
VTC1	YER072W
ALD5	YER073W
RPS24A	YER074W
YOS1	YER074W-A
PTP3	YER075C
YER076C	YER076C
YER077C	YER077C
ICP55	YER078C
YER078W-A	YER078W-A
YER079W	YER079W
AIM9	YER080W
SER3	YER081W
UTP7	YER082C
GET2	YER083C
YER085C	YER085C
ILV1	YER086W
AIM10	YER087W
SBH1	YER087C-B
DOT6	YER088C
PTC2	YER089C
TRP2	YER090W
MET6	YER091C
IES5	YER092W
TSC11	YER093C
AIM11	YER093C-A
PUP3	YER094C
RAD51	YER095W
SHC1	YER096W
UBP9	YER098W
PRS2	YER099C
UBC6	YER100W
AST2	YER101C
RPS8B	YER102W
SSA4	YER103W
RTT105	YER104W
NUP157	YER105C
MAM1	YER106W
GLE2	YER107C
FLO8	YER109C
KAP123	YER110C
SWI4	YER111C
LSM4	YER112W
TMN3	YER113C
BOI2	YER114C
SPR6	YER115C
SLX8	YER116C
RPL23B	YER117W
SHO1	YER118C
AVT6	YER119C
SCS2	YER120W
YER121W	YER121W
GLO3	YER122C
YCK3	YER123W
DSE1	YER124C
RSP5	YER125W
NSA2	YER126C
LCP5	YER127W
YER128W	YER128W
SAK1	YER129W
YER130C	YER130C
RPS26B	YER131W
PMD1	YER132C
GLC7	YER133W
YER134C	YER134C
GDI1	YER136W
YER137C	YER137C
YER138W-A	YER138W-A
RTR1	YER139C
YER140W	YER140W
COX15	YER141W
MAG1	YER142C
DDI1	YER143W
UBP5	YER144C
FTR1	YER145C
LSM5	YER146W
SCC4	YER147C
SPT15	YER148W
PEA2	YER149C
SPI1	YER150W
UBP3	YER151C
YER152C	YER152C
PET122	YER153C
OXA1	YER154W
BEM2	YER155C
YER156C	YER156C
COG3	YER157W
YER158C	YER158C
BUR6	YER159C
SPT2	YER161C
RAD4	YER162C
YER163C	YER163C
CHD1	YER164W
PAB1	YER165W
DNF1	YER166W
BCK2	YER167W
CCA1	YER168C
RPH1	YER169W
ADK2	YER170W
RAD3	YER171W
BRR2	YER172C
RAD24	YER173W
GRX4	YER174C
TMT1	YER175C
YER175W-A	YER175W-A
ECM32	YER176W
BMH1	YER177W
PDA1	YER178W
DMC1	YER179W
ISC10	YER180C
SLO1	YER180C-A
FMP10	YER182W
FAU1	YER183C
YER184C	YER184C
PUG1	YER185W
YER186C	YER186C
YER187W	YER187W
YER188C-A	YER188C-A
YER189W	YER189W
YRF1-2	YER190W
YER190C-B	YER190C-B
YFL068W	YFL068W
YFL067W	YFL067W
YFL066C	YFL066C
YFL065C	YFL065C
YFL064C	YFL064C
COS4	YFL062W
DDI2	YFL061W
SNO3	YFL060C
SNZ3	YFL059W
THI5	YFL058W
AAD16	YFL057C
AAD6	YFL056C
AGP3	YFL055W
YFL054C	YFL054C
DAK2	YFL053W
YFL052W	YFL052W
YFL051C	YFL051C
ALR2	YFL050C
SWP82	YFL049W
EMP47	YFL048C
RGD2	YFL047W
FMP32	YFL046W
SEC53	YFL045C
OTU1	YFL044C
YFL042C	YFL042C
YFL041W-A	YFL041W-A
FET5	YFL041W
YFL040W	YFL040W
ACT1	YFL039C
YPT1	YFL038C
TUB2	YFL037W
RPO41	YFL036W
MOB2	YFL034C-B
RPL22B	YFL034C-A
YFL034W	YFL034W
RIM15	YFL033C
HAC1	YFL031W
AGX1	YFL030W
CAK1	YFL029C
CAF16	YFL028C
GYP8	YFL027C
STE2	YFL026W
BST1	YFL025C
EPL1	YFL024C
BUD27	YFL023W
FRS2	YFL022C
GAT1	YFL021W
PAU5	YFL020C
LPD1	YFL018C
SMX2	YFL017W-A
GNA1	YFL017C
MDJ1	YFL016C
HSP12	YFL014W
IES1	YFL013C
YFL012W	YFL012W
HXT10	YFL011W
AUA1	YFL010W-A
WWM1	YFL010C
CDC4	YFL009W
SMC1	YFL008W
BLM10	YFL007W
SEC4	YFL005W
VTC2	YFL004W
MSH4	YFL003C
SPB4	YFL002C
DEG1	YFL001W
LOC1	YFR001W
NIC96	YFR002W
YPI1	YFR003C
RPN11	YFR004W
SAD1	YFR005C
YFR006W	YFR006W
YFH7	YFR007W
FAR7	YFR008W
GCN20	YFR009W
UBP6	YFR010W
AIM13	YFR011C
YFR012W	YFR012W
YFR012W-A	YFR012W-A
IOC3	YFR013W
CMK1	YFR014C
GSY1	YFR015C
YFR016C	YFR016C
YFR017C	YFR017C
YFR018C	YFR018C
FAB1	YFR019W
ATG18	YFR021W
ROG3	YFR022W
PES4	YFR023W
LSB3	YFR024C-A
HIS2	YFR025C
ULI1	YFR026C
ECO1	YFR027W
CDC14	YFR028C
PTR3	YFR029W
MET10	YFR030W
SMC2	YFR031C
RPL2A	YFR031C-A
RRT5	YFR032C
RPL29	YFR032C-A
YFR032C-B	YFR032C-B
QCR6	YFR033C
PHO4	YFR034C
YFR035C	YFR035C
CDC26	YFR036W
RSC8	YFR037C
IRC5	YFR038W
YFR039C	YFR039C
SAP155	YFR040W
ERJ5	YFR041C
KEG1	YFR042W
IRC6	YFR043C
DUG1	YFR044C
YFR045W	YFR045W
CNN1	YFR046C
BNA6	YFR047C
RMD8	YFR048W
YMR31	YFR049W
PRE4	YFR050C
RET2	YFR051C
RPN12	YFR052W
HXK1	YFR053C
IRC7	YFR055W
YFR057W	YFR057W
COS12	YGL263W
YGL262W	YGL262W
PAU11	YGL261C
YGL260W	YGL260W
YPS5	YGL259W
YGL258W-A	YGL258W-A
VEL1	YGL258W
MNT2	YGL257C
ADH4	YGL256W
ZRT1	YGL255W
FZF1	YGL254W
HXK2	YGL253W
RTG2	YGL252C
HFM1	YGL251C
RMR1	YGL250W
ZIP2	YGL249W
PDE1	YGL248W
BRR6	YGL247W
RAI1	YGL246C
GUS1	YGL245W
RTF1	YGL244W
TAD1	YGL243W
YGL242C	YGL242C
KAP114	YGL241W
DOC1	YGL240W
CSE1	YGL238W
HAP2	YGL237C
MTO1	YGL236C
YGL235W	YGL235W
ADE5%2C7	YGL234W
SEC15	YGL233W
TAN1	YGL232W
EMC4	YGL231C
YGL230C	YGL230C
SAP4	YGL229C
SHE10	YGL228W
VID30	YGL227W
OST5	YGL226C-A
MTC3	YGL226W
VRG4	YGL225W
SDT1	YGL224C
COG1	YGL223C
EDC1	YGL222C
NIF3	YGL221C
FRA2	YGL220W
MDM34	YGL219C
KIP3	YGL216W
CLG1	YGL215W
SKI8	YGL213C
VAM7	YGL212W
NCS6	YGL211W
YPT32	YGL210W
MIG2	YGL209W
SIP2	YGL208W
SPT16	YGL207W
CHC1	YGL206C
POX1	YGL205W
KEX1	YGL203C
ARO8	YGL202W
MCM6	YGL201C
EMP24	YGL200C
YIP4	YGL198W
MDS3	YGL197W
DSD1	YGL196W
GCN1	YGL195W
YGL194C-A	YGL194C-A
HOS2	YGL194C
YGL193C	YGL193C
IME4	YGL192W
COX13	YGL191W
CDC55	YGL190C
RPS26A	YGL189C
YGL188C-A	YGL188C-A
COX4	YGL187C
TPN1	YGL186C
YGL185C	YGL185C
STR3	YGL184C
MND1	YGL183C
GTS1	YGL181W
ATG1	YGL180W
TOS3	YGL179C
MPT5	YGL178W
YGL176C	YGL176C
SAE2	YGL175C
BUD13	YGL174W
KEM1	YGL173C
NUP49	YGL172W
ROK1	YGL171W
SPO74	YGL170C
SUA5	YGL169W
HUR1	YGL168W
PMR1	YGL167C
CUP2	YGL166W
YRB30	YGL164C
RAD54	YGL163C
SUT1	YGL162W
YIP5	YGL161C
AIM14	YGL160W
YGL159W	YGL159W
RCK1	YGL158W
ARI1	YGL157W
AMS1	YGL156W
CDC43	YGL155W
LYS5	YGL154C
PEX14	YGL153W
NUT1	YGL151W
INO80	YGL150C
ARO2	YGL148W
RPL9A	YGL147C
RRT6	YGL146C
TIP20	YGL145W
ROG1	YGL144C
MRF1	YGL143C
GPI10	YGL142C
HUL5	YGL141W
YGL140C	YGL140C
FLC3	YGL139W
YGL138C	YGL138C
SEC27	YGL137W
MRM2	YGL136C
RPL1B	YGL135W
PCL10	YGL134W
ITC1	YGL133W
SNT2	YGL131C
CEG1	YGL130W
RSM23	YGL129C
CWC23	YGL128C
SOH1	YGL127C
SCS3	YGL126W
MET13	YGL125W
MON1	YGL124C
RPS2	YGL123W
NAB2	YGL122C
GPG1	YGL121C
PRP43	YGL120C
COQ8	YGL119W
YGL117W	YGL117W
CDC20	YGL116W
SNF4	YGL115W
YGL114W	YGL114W
SLD3	YGL113W
TAF6	YGL112C
NSA1	YGL111W
CUE3	YGL110C
YGL108C	YGL108C
RMD9	YGL107C
MLC1	YGL106W
ARC1	YGL105W
VPS73	YGL104C
RPL28	YGL103W
YGL101W	YGL101W
SEH1	YGL100W
LSG1	YGL099W
USE1	YGL098W
SRM1	YGL097W
TOS8	YGL096W
VPS45	YGL095C
PAN2	YGL094C
SPC105	YGL093W
NUP145	YGL092W
NBP35	YGL091C
LIF1	YGL090W
MF(ALPHA)2	YGL089C
MMS2	YGL087C
MAD1	YGL086W
LCL3	YGL085W
GUP1	YGL084C
SCY1	YGL083W
YGL082W	YGL082W
YGL081W	YGL081W
FMP37	YGL080W
KXD1	YGL079W
DBP3	YGL078C
HNM1	YGL077C
RPL7A	YGL076C
MPS2	YGL075C
HSF1	YGL073W
AFT1	YGL071W
RPB9	YGL070C
MNP1	YGL068W
NPY1	YGL067W
SGF73	YGL066W
ALG2	YGL065C
MRH4	YGL064C
PUS2	YGL063W
PYC1	YGL062W
DUO1	YGL061C
YBP2	YGL060W
PKP2	YGL059W
RAD6	YGL058W
GEP7	YGL057C
SDS23	YGL056C
OLE1	YGL055W
ERV14	YGL054C
PRM8	YGL053W
MST27	YGL051W
TYW3	YGL050W
TIF4632	YGL049C
RPT6	YGL048C
ALG13	YGL047W
RIM8	YGL045W
RNA15	YGL044C
DST1	YGL043W
YGL041C-B	YGL041C-B
YGL041W-A	YGL041W-A
HEM2	YGL040C
YGL039W	YGL039W
OCH1	YGL038C
PNC1	YGL037C
YGL036W	YGL036W
MIG1	YGL035C
HOP2	YGL033W
AGA2	YGL032C
RPL24A	YGL031C
RPL30	YGL030W
CGR1	YGL029W
SCW11	YGL028C
CWH41	YGL027C
TRP5	YGL026C
PGD1	YGL025C
PIB2	YGL023C
STT3	YGL022W
ALK1	YGL021W
GET1	YGL020C
CKB1	YGL019W
JAC1	YGL018C
ATE1	YGL017W
KAP122	YGL016W
YGL015C	YGL015C
PUF4	YGL014W
PDR1	YGL013C
ERG4	YGL012W
SCL1	YGL011C
YGL010W	YGL010W
LEU1	YGL009C
PMA1	YGL008C
YGL007C-A	YGL007C-A
YGL006W-A	YGL006W-A
PMC1	YGL006W
COG7	YGL005C
RPN14	YGL004C
CDH1	YGL003C
ERP6	YGL002W
ERG26	YGL001C
YGR001C	YGR001C
SWC4	YGR002C
CUL3	YGR003W
PEX31	YGR004W
TFG2	YGR005C
PRP18	YGR006W
ECT1	YGR007W
STF2	YGR008C
SEC9	YGR009C
NMA2	YGR010W
YGR012W	YGR012W
SNU71	YGR013W
MSB2	YGR014W
YGR015C	YGR015C
YGR016W	YGR016W
YGR017W	YGR017W
UGA1	YGR019W
VMA7	YGR020C
YGR021W	YGR021W
MTL1	YGR023W
THG1	YGR024C
YGR026W	YGR026W
RPS25A	YGR027C
MSP1	YGR028W
ERV1	YGR029W
POP6	YGR030C
YGR031W	YGR031W
NAG1	YGR031C-A
GSC2	YGR032W
TIM21	YGR033C
RPL26B	YGR034W
YGR035C	YGR035C
YGR035W-A	YGR035W-A
CAX4	YGR036C
ACB1	YGR037C
ORM1	YGR038W
KSS1	YGR040W
BUD9	YGR041W
YGR042W	YGR042W
NQM1	YGR043C
RME1	YGR044C
TAM41	YGR046W
TFC4	YGR047C
UFD1	YGR048W
SCM4	YGR049W
FMP48	YGR052W
YGR053C	YGR053C
YGR054W	YGR054W
MUP1	YGR055W
RSC1	YGR056W
LST7	YGR057C
PEF1	YGR058W
SPR3	YGR059W
ERG25	YGR060W
ADE6	YGR061C
COX18	YGR062C
SPT4	YGR063C
VHT1	YGR065C
YGR066C	YGR066C
YGR067C	YGR067C
ART5	YGR068C
ROM1	YGR070W
YGR071C	YGR071C
UPF3	YGR072W
SMD1	YGR074W
PRP38	YGR075C
MRPL25	YGR076C
PEX8	YGR077C
PAC10	YGR078C
YGR079W	YGR079W
TWF1	YGR080W
SLX9	YGR081C
TOM20	YGR082W
GCD2	YGR083C
MRP13	YGR084C
RPL11B	YGR085C
PIL1	YGR086C
PDC6	YGR087C
CTT1	YGR088W
NNF2	YGR089W
UTP22	YGR090W
PRP31	YGR091W
DBF2	YGR092W
YGR093W	YGR093W
VAS1	YGR094W
RRP46	YGR095C
TPC1	YGR096W
ASK10	YGR097W
ESP1	YGR098C
TEL2	YGR099W
MDR1	YGR100W
PCP1	YGR101W
YGR102C	YGR102C
NOP7	YGR103W
SRB5	YGR104C
VMA21	YGR105W
VOA1	YGR106C
CLB1	YGR108W
CLB6	YGR109C
CLD1	YGR110W
YGR111W	YGR111W
SHY1	YGR112W
DAM1	YGR113W
SPT6	YGR116W
YGR117C	YGR117C
RPS23A	YGR118W
NUP57	YGR119C
COG2	YGR120C
MEP1	YGR121C
YGR121W-A	YGR121W-A
YGR122W	YGR122W
PPT1	YGR123C
ASN2	YGR124W
YGR125W	YGR125W
YGR126W	YGR126W
YGR127W	YGR127W
UTP8	YGR128C
SYF2	YGR129W
YGR130C	YGR130C
FHN1	YGR131W
PHB1	YGR132C
PEX4	YGR133W
CAF130	YGR134W
PRE9	YGR135W
LSB1	YGR136W
TPO2	YGR138C
CBF2	YGR140W
VPS62	YGR141W
BTN2	YGR142W
SKN1	YGR143W
THI4	YGR144W
ENP2	YGR145W
ECL1	YGR146C
YGR146C-A	YGR146C-A
NAT2	YGR147C
RPL24B	YGR148C
YGR149W	YGR149W
CCM1	YGR150C
RSR1	YGR152C
YGR153W	YGR153W
GTO1	YGR154C
CYS4	YGR155W
PTI1	YGR156W
CHO2	YGR157W
MTR3	YGR158C
NSR1	YGR159C
RTS3	YGR161C
YGR161W-C	YGR161W-C
TIF4631	YGR162W
GTR2	YGR163W
MRPS35	YGR165W
TRS65	YGR166W
CLC1	YGR167W
YGR168C	YGR168C
PUS6	YGR169C
YGR169C-A	YGR169C-A
PSD2	YGR170W
MSM1	YGR171C
YIP1	YGR172C
RBG2	YGR173W
CBP4	YGR174C
YGR174W-A	YGR174W-A
ERG1	YGR175C
ATF2	YGR177C
PBP1	YGR178C
OKP1	YGR179C
RNR4	YGR180C
TIM13	YGR181W
QCR9	YGR183C
UBR1	YGR184C
TYS1	YGR185C
TFG1	YGR186W
HGH1	YGR187C
BUB1	YGR188C
CRH1	YGR189C
HIP1	YGR191W
TDH3	YGR192C
PDX1	YGR193C
XKS1	YGR194C
SKI6	YGR195W
FYV8	YGR196C
SNG1	YGR197C
YPP1	YGR198W
PMT6	YGR199W
ELP2	YGR200C
YGR201C	YGR201C
PCT1	YGR202C
YCH1	YGR203W
ADE3	YGR204W
YGR204C-A	YGR204C-A
YGR205W	YGR205W
MVB12	YGR206W
YGR207C	YGR207C
SER2	YGR208W
TRX2	YGR209C
YGR210C	YGR210C
ZPR1	YGR211W
SLI1	YGR212W
RTA1	YGR213C
RPS0A	YGR214W
RSM27	YGR215W
GPI1	YGR216C
CCH1	YGR217W
CRM1	YGR218W
MRPL9	YGR220C
TOS2	YGR221C
PET54	YGR222W
HSV2	YGR223C
AZR1	YGR224W
AMA1	YGR225W
DIE2	YGR227W
SMI1	YGR229C
BNS1	YGR230W
PHB2	YGR231C
NAS6	YGR232W
PHO81	YGR233C
YHB1	YGR234W
YGR235C	YGR235C
SPG1	YGR236C
YGR237C	YGR237C
KEL2	YGR238C
PEX21	YGR239C
PFK1	YGR240C
YGR240C-A	YGR240C-A
YAP1802	YGR241C
FMP43	YGR243W
LSC2	YGR244C
SDA1	YGR245C
BRF1	YGR246C
CPD1	YGR247W
SOL4	YGR248W
MGA1	YGR249W
YGR250C	YGR250C
YGR251W	YGR251W
GCN5	YGR252W
PUP2	YGR253C
ENO1	YGR254W
COQ6	YGR255C
GND2	YGR256W
MTM1	YGR257C
RAD2	YGR258C
TNA1	YGR260W
APL6	YGR261C
BUD32	YGR262C
SAY1	YGR263C
MES1	YGR264C
YGR266W	YGR266W
FOL2	YGR267C
HUA1	YGR268C
YTA7	YGR270W
SLH1	YGR271W
EFG1	YGR271C-A
YGR273C	YGR273C
TAF1	YGR274C
RTT102	YGR275W
RNH70	YGR276C
CAB4	YGR277C
CWC22	YGR278W
SCW4	YGR279C
PXR1	YGR280C
YOR1	YGR281W
BGL2	YGR282C
YGR283C	YGR283C
ERV29	YGR284C
ZUO1	YGR285C
BIO2	YGR286C
IMA1	YGR287C
MAL13	YGR288W
MAL11	YGR289C
MAL12	YGR292W
PAU12	YGR294W
COS6	YGR295C
YRF1-3	YGR296W
YHL050C	YHL050C
YHL049C	YHL049C
YHL048C-A	YHL048C-A
COS8	YHL048W
ARN2	YHL047C
PAU13	YHL046C
YHL044W	YHL044W
ECM34	YHL043W
YHL042W	YHL042W
ARN1	YHL040C
EFM1	YHL039W
CBP2	YHL038C
MUP3	YHL036W
VMR1	YHL035C
SBP1	YHL034C
RPL8A	YHL033C
GUT1	YHL032C
GOS1	YHL031C
ECM29	YHL030W
OCA5	YHL029C
WSC4	YHL028W
RIM101	YHL027W
YHL026C	YHL026C
SNF6	YHL025W
RIM4	YHL024W
NPR3	YHL023C
SPO11	YHL022C
AIM17	YHL021C
OPI1	YHL020C
APM2	YHL019C
YHL018W	YHL018W
YHL017W	YHL017W
DUR3	YHL016C
YHL015W-A	YHL015W-A
RPS20	YHL015W
YLF2	YHL014C
OTU2	YHL013C
YHL012W	YHL012W
PRS3	YHL011C
ETP1	YHL010C
YAP3	YHL009C
YHL008C	YHL008C
STE20	YHL007C
SHU1	YHL006C
MRP4	YHL004W
LAG1	YHL003C
HSE1	YHL002W
RPL14B	YHL001W
OSH7	YHR001W
QCR10	YHR001W-A
LEU5	YHR002W
YHR003C	YHR003C
NEM1	YHR004C
GPA1	YHR005C
TIM10	YHR005C-A
STP2	YHR006W
ERG11	YHR007C
YHR007C-A	YHR007C-A
SOD2	YHR008C
YHR009C	YHR009C
RPL27A	YHR010W
DIA4	YHR011W
VPS29	YHR012W
ARD1	YHR013C
SPO13	YHR014W
MIP6	YHR015W
YSC84	YHR016C
YSC83	YHR017W
ARG4	YHR018C
DED81	YHR019C
YHR020W	YHR020W
RPS27B	YHR021C
ECM12	YHR021W-A
YHR022C	YHR022C
YHR022C-A	YHR022C-A
MYO1	YHR023W
MAS2	YHR024C
THR1	YHR025W
VMA16	YHR026W
RPN1	YHR027C
DAP2	YHR028C
YHI9	YHR029C
SLT2	YHR030C
RRM3	YHR031C
ERC1	YHR032W
YHR033W	YHR033W
PIH1	YHR034C
YHR035W	YHR035W
BRL1	YHR036W
PUT2	YHR037W
RRF1	YHR038W
MSC7	YHR039C
VMA10	YHR039C-A
BCD1	YHR040W
SRB2	YHR041C
NCP1	YHR042W
DOG2	YHR043C
DOG1	YHR044C
YHR045W	YHR045W
INM1	YHR046C
AAP1	YHR047C
YHK8	YHR048W
FSH1	YHR049W
SMF2	YHR050W
YHR050W-A	YHR050W-A
COX6	YHR051W
CIC1	YHR052W
CUP1-1	YHR053C
YHR054C	YHR054C
CUP1-2	YHR055C
RSC30	YHR056C
CPR2	YHR057C
MED6	YHR058C
FYV4	YHR059W
VMA22	YHR060W
GIC1	YHR061C
RPP1	YHR062C
PAN5	YHR063C
SSZ1	YHR064C
RRP3	YHR065C
SSF1	YHR066W
HTD2	YHR067W
DYS1	YHR068W
RRP4	YHR069C
TRM5	YHR070W
PCL5	YHR071W
ERG7	YHR072W
NOP10	YHR072W-A
OSH3	YHR073W
QNS1	YHR074W
PPE1	YHR075C
PTC7	YHR076W
NMD2	YHR077C
YHR078W	YHR078W
IRE1	YHR079C
SAE3	YHR079C-A
YHR080C	YHR080C
LRP1	YHR081W
KSP1	YHR082C
SAM35	YHR083W
STE12	YHR084W
IPI1	YHR085W
NAM8	YHR086W
YHR086W-A	YHR086W-A
RTC3	YHR087W
RPF1	YHR088W
GAR1	YHR089C
YNG2	YHR090C
MSR1	YHR091C
HXT4	YHR092C
HXT1	YHR094C
HXT5	YHR096C
YHR097C	YHR097C
SFB3	YHR098C
TRA1	YHR099W
GEP4	YHR100C
BIG1	YHR101C
KIC1	YHR102W
SBE22	YHR103W
GRE3	YHR104W
YPT35	YHR105W
TRR2	YHR106W
CDC12	YHR107C
GGA2	YHR108W
CTM1	YHR109W
ERP5	YHR110W
UBA4	YHR111W
YHR112C	YHR112C
YHR113W	YHR113W
BZZ1	YHR114W
DMA1	YHR115C
COX23	YHR116W
TOM71	YHR117W
ORC6	YHR118C
SET1	YHR119W
MSH1	YHR120W
LSM12	YHR121W
YHR122W	YHR122W
EPT1	YHR123W
NDT80	YHR124W
ANS1	YHR126C
YHR127W	YHR127W
FUR1	YHR128W
ARP1	YHR129C
YHR131C	YHR131C
ECM14	YHR132C
IGO2	YHR132W-A
NSG1	YHR133C
WSS1	YHR134W
YCK1	YHR135C
